Date,Close,Open,High,Low,Volume,Change
2019-08-05,297785,300150,302490,297500,510.0,-0.0268
2019-08-06,302325,300000,316000,298255,290.0,0.0152
2019-08-07,299182,298000,300196,294511,300.0,-0.0104
2019-08-08,301905,300000,302409,298700,230.0,0.0091
2019-08-09,300435,301000,301910,298110,270.0,-0.0049
2019-08-12,297515,297850,300673,297000,110.0,-0.0097
2019-08-13,299510,297799,302828,297250,220.0,0.0067
2019-08-14,295000,296100,296850,295000,240.0,-0.0151
2019-08-15,298067,296600,299500,296076,190.0,0.0104
2019-08-16,300555,300260,301743,298687,150.0,0.0083
2019-08-19,301414,305000,305000,301055,190.0,0.0029
2019-08-20,297505,300700,301045,297505,140.0,-0.013000000000000001
2019-08-21,299305,298700,300100,298567,270.0,0.0060999999999999995
2019-08-22,302260,300000,302802,300000,280.0,0.009899999999999999
2019-08-23,296922,300200,301200,295405,510.0,-0.0177
2019-08-26,300899,298100,300899,297540,230.0,0.0134
2019-08-27,298420,300821,302000,298000,170.0,-0.008199999999999999
2019-08-28,300990,297955,301300,297387,170.0,0.0086
2019-08-29,305040,303400,305975,303100,250.0,0.013500000000000002
2019-08-30,303078,306750,306829,303078,240.0,-0.0064
2019-09-03,301356,302200,302920,300731,210.0,-0.005699999999999999
2019-09-04,303300,304200,304419,302500,100.0,0.006500000000000001
2019-09-05,306066,306000,309200,306000,220.0,0.0091
2019-09-06,307260,307250,307775,306000,180.0,0.0039000000000000003
2019-09-09,309701,308799,311626,308799,240.0,0.0079
2019-09-10,311950,311100,312300,309400,270.0,0.0073
2019-09-11,316230,312250,316500,311575,420.0,0.0137
2019-09-12,317182,316970,319200,316675,490.0,0.003
2019-09-13,320850,319000,321833,318400,400.0,0.0116
2019-09-16,315807,318101,318101,315345,140.0,-0.015700000000000002
2019-09-17,315744,315807,316666,313220,150.0,-0.0002
2019-09-18,317030,313950,317030,313950,190.0,0.0040999999999999995
2019-09-19,315000,316400,317100,313500,120.0,-0.0064
2019-09-20,313700,315000,315000,311500,390.0,-0.0040999999999999995
2019-09-23,313225,311150,313235,309971,200.0,-0.0015
2019-09-24,310356,312000,313423,308885,250.0,-0.0092
2019-09-25,311906,309750,312330,309700,140.0,0.005
2019-09-26,310250,311906,311906,309671,330.0,-0.0053
2019-09-27,311450,311880,312325,310055,140.0,0.0039000000000000003
2019-09-30,311832,311450,312970,311390,170.0,0.0012
2019-10-01,310005,313100,314605,309830,160.0,-0.0059
2019-10-02,305090,308600,308600,303665,710.0,-0.0159
2019-10-03,307250,304585,307600,302260,570.0,0.0070999999999999995
2019-10-04,312524,307887,312524,307887,160.0,0.0172
2019-10-07,310720,311000,312360,309555,140.0,-0.0058
2019-10-08,306539,309400,309400,306040,370.0,-0.013500000000000002
2019-10-09,310000,307660,310815,307133,230.0,0.0113
2019-10-10,309974,309700,312120,309540,180.0,-0.0001
2019-10-11,312500,313270,315000,312120,440.0,0.008100000000000001
